wx48ydu5,wx48ydu6:3:39.523634:116.313231	wx48yddv:1:39.522752:116.311322	wx48ydu5:1:39.523696:116.313109	wx48ydug:1:39.523737:116.313849	wx48yduk:1:39.52388:116.313182	wx48ydu7:1:39.52369:116.31317	wx48ydu1:1:39.523424:116.313103	wx48ydsz:1:39.523087:116.314063	wx48ydfj:1:39.524168:116.310117,39.523812,116.312863,wx48ydu1:1:39.523424:116.313103
wx48z0xt,wx48z0xu:7:39.511586:116.340022	wx48z0xs:6:39.511634:116.339972,39.511791,116.339782,wx48z0xu:7:39.511586:116.340022	wx48z0xs:6:39.511634:116.339972
wx4991dx,wx4991dp:1:39.649477:116.068933	wx4991u9:1:39.649967:116.072177	wx4991fj:1:39.650655:116.068807	wx4991u8:1:39.649753:116.072174	wx4991dn:1:39.649366:116.06886	wx4991h2:1:39.645621:116.071806	wx4991k3:1:39.647232:116.072031	wx49911w:1:39.646708:116.068182	wx49917d:1:39.647324:116.070724	wx4991kf:1:39.647334:116.072685	wx4991f1:1:39.649951:116.068838	wx4991v7:1:39.650176:116.073104	wx4991ey:2:39.649411:116.071086	wx4991m4:2:39.647262:116.072946	wx49917y:1:39.648034:116.071346	wx4991gm:1:39.6505:116.070583	wx4991fr:1:39.650964:116.069107	wx4991q9:1:39.647228:116.074847	wx49913u:1:39.647734:116.068508	wx4991m6:1:39.647245:116.073115	wx4991d3:2:39.648518:116.069009	wx4991ff:1:39.650141:116.069649	wx49913h:1:39.647631:116.067234	wx4991dm:2:39.64918:116.06916	wx49913c:1:39.647207:116.068271	wx49913e:1:39.647556:116.068097	wx4991f6:1:39.65003:116.068962	wx4991d7:1:39.648942:116.069274,39.649581,116.069489,wx4991dm:2:39.64918:116.06916
wx499468,wx49944t:5:39.651918:116.069445	wx49944n:2:39.652118:116.06887	wx4994fs:2:39.65582:116.069567	wx49944u:3:39.651827:116.069796	wx4994hv:6:39.651997:116.072522	wx499443:2:39.651232:116.068965	wx49944s:10:39.651805:116.069464	wx4994fh:3:39.655864:116.068897	wx49944h:3:39.651742:116.068843	wx49944k:2:39.651724:116.069055	wx499446:2:39.651511:116.069062	wx4994fk:9:39.655876:116.069155	wx4994dp:4:39.655047:116.0688	wx4994dj:11:39.654692:116.068863	wx4994f5:2:39.655717:116.068757	wx4994dn:12:39.65485:116.068776	wx4994f7:4:39.655749:116.069095	wx499462:2:39.652516:116.069029,39.652484,116.069557,wx49944j:1:39.651878:116.068881
wx499529,wx499567:2:39.65845:116.069008	wx499564:3:39.658307:116.068849	wx49950q:2:39.657694:116.066336	wx499543:3:39.65674:116.069034	wx49954m:3:39.657443:116.068966	wx49954n:3:39.657574:116.068888	wx49956k:2:39.658614:116.069047	wx499565:4:39.658463:116.068891	wx49954j:3:39.657443:116.068912,39.658212,116.066538,wx49952k:1:39.658571:116.066502
wx499xr7,wx499xbt:1:39.683552:116.088792	wx499x3k:1:39.680718:116.089648,39.680455,116.09813,wx499tg6:1:39.672074:116.092548
wx49b75p,wx49b75r:1:39.701718:116.037352	wx49b72j:1:39.702668:116.032911,39.701656,116.037237,wx49b75r:1:39.701718:116.037352
wx49bgek,wx49bgem:2:39.704055:116.059579	wx49bgft:2:39.705507:116.058445	wx49bgew:4:39.704298:116.059736	wx49bghj:2:39.701382:116.060551	wx49bgg7:2:39.705168:116.059544,39.703971,116.059645,wx49bge7:1:39.70383:116.059595
wx49budh,wx49buvv:2:39.711075:116.063001	wx49bu97:2:39.7093:116.056824	wx49buy5:3:39.710687:116.063291	wx49budt:2:39.709659:116.058311	wx49buds:3:39.709507:116.058513	wx49bu64:2:39.707713:116.057774	wx49buv3:4:39.710331:116.062184	wx49buuc:6:39.710309:116.061641	wx49buq3:2:39.707559:116.063588	wx49buq2:2:39.707465:116.063659	wx49buv4:2:39.71052:116.061962	wx49bunm:3:39.706847:116.063611	wx49buhu:2:39.706679:116.061394	wx49buz5:2:39.710669:116.064727	wx49bugu:2:39.710862:116.060177	wx49bu7c:2:39.707568:116.060076	wx49buv1:4:39.71028:116.061851	wx49buzu:4:39.710799:116.065563	wx49budw:2:39.709783:116.058538	wx49buc3:2:39.710281:116.05668	wx49buc2:3:39.710154:116.056794	wx49buu8:2:39.710136:116.061326,39.709393,116.057823,wx49bu97:2:39.7093:116.056824
wx49by5e,wx49byfu:2:39.72184:116.058866,39.717568,116.05988,wx49btz8:1:39.715625:116.054229
wx49chv5,wx49ch9g:2:39.709241:116.068409	wx49chgx:2:39.711384:116.070884	wx49chkv:6:39.708299:116.072567	wx49ch87:2:39.709294:116.066428	wx49chbv:3:39.711009:116.067116	wx49chcq:4:39.711159:116.067749	wx49chmn:8:39.70839:116.072831	wx49chc5:2:39.710674:116.067532	wx49chuu:2:39.710802:116.072637	wx49chxd:17:39.709174:116.076325	wx49chcj:4:39.711043:116.067418	wx49chcw:5:39.711188:116.068119	wx49ch8m:2:39.709621:116.066313	wx49chbt:4:39.711014:116.066811	wx49ched:2:39.709112:116.070724	wx49chmq:2:39.708409:116.073232	wx49chky:5:39.708409:116.072591	wx49chwb:2:39.708795:116.075325	wx49chxe:3:39.709302:116.076267,39.7107,116.072924,wx49cjhd:21:39.711871:116.072308
wx49cj3c,wx49cjuf:2:39.715958:116.072461	wx49cjj7:2:39.712036:116.073095	wx49cj6b:5:39.712958:116.069931	wx49cjhg:3:39.711981:116.0726	wx49cjhd:21:39.711871:116.072308	wx49cjwe:2:39.714762:116.075	wx49cjnm:2:39.71235:116.07461	wx49cj7q:2:39.713884:116.070428	wx49cjnt:3:39.712343:116.07485	wx49cjts:2:39.714972:116.073454	wx49cjju:3:39.712181:116.07398	wx49cjj1:2:39.711756:116.07297	wx49cj0q:2:39.712529:116.066246	wx49cj2d:2:39.713234:116.066685	wx49cjpj:6:39.712433:116.075625	wx49cj4z:3:39.71272:116.069855	wx49cj4v:2:39.712401:116.069674	wx49cjpw:8:39.712621:116.076376	wx49cj71:2:39.713064:116.070047	wx49cjtm:6:39.71509:116.073266	wx49cj4y:3:39.7126:116.069802	wx49cjhf:7:39.711902:116.072451	wx49cjpy:3:39.712624:116.076589	wx49cjpx:6:39.712683:116.076313	wx49cjnh:4:39.712263:116.074258	wx49cj75:2:39.713367:116.070126,39.713098,116.068404,wx49cj92:1:39.71435:116.06766
wx49cjnr,wx49cjuf:2:39.715958:116.072461	wx49cjj7:2:39.712036:116.073095	wx49cj6b:5:39.712958:116.069931	wx49cjhg:3:39.711981:116.0726	wx49cjhd:21:39.711871:116.072308	wx49cjwe:2:39.714762:116.075	wx49cjnm:2:39.71235:116.07461	wx49cj7q:2:39.713884:116.070428	wx49cjnt:3:39.712343:116.07485	wx49cjts:2:39.714972:116.073454	wx49cjju:3:39.712181:116.07398	wx49cjj1:2:39.711756:116.07297	wx49cj0q:2:39.712529:116.066246	wx49cj2d:2:39.713234:116.066685	wx49cjpj:6:39.712433:116.075625	wx49cj4z:3:39.71272:116.069855	wx49cj4v:2:39.712401:116.069674	wx49cjpw:8:39.712621:116.076376	wx49cj71:2:39.713064:116.070047	wx49cjtm:6:39.71509:116.073266	wx49cj4y:3:39.7126:116.069802	wx49cjhf:7:39.711902:116.072451	wx49cjpy:3:39.712624:116.076589	wx49cjpx:6:39.712683:116.076313	wx49cjnh:4:39.712263:116.074258	wx49cj75:2:39.713367:116.070126,39.712703,116.07468,wx49cjnh:4:39.712263:116.074258
wx49cme0,wx49cm3f:2:39.713223:116.079418	wx49cm28:2:39.712891:116.077751	wx49cmf5:2:39.716143:116.079726	wx49cm33:10:39.713052:116.078786	wx49cm32:4:39.712965:116.078726	wx49cm31:6:39.713055:116.078473	wx49cmgt:5:39.716539:116.081776	wx49cm3d:3:39.713199:116.079196	wx49cmey:5:39.715378:116.082099	wx49cm0r:3:39.712718:116.077349	wx49cmde:3:39.714861:116.080575	wx49cm18:10:39.711528:116.079071	wx49cm22:4:39.712944:116.077445	wx49cmez:6:39.715457:116.082069	wx49cmgw:4:39.716652:116.081929	wx49cmb0:2:39.715634:116.07697	wx49cmkj:2:39.713743:116.082393	wx49cm23:8:39.713068:116.077415	wx49cmds:2:39.714985:116.080622	wx49cm21:2:39.713136:116.077119	wx49cm39:17:39.713092:116.079024	wx49cm30:7:39.712963:116.078414,39.714346,116.081122,wx49cmez:6:39.715457:116.082069
wx49fqcd,wx49fqcg:2:39.721676:116.123467	wx49fq8h:2:39.720505:116.120865	wx49fqcf:2:39.721432:116.123474	wx49fqtv:2:39.720684:116.128795	wx49fqxv:2:39.72067:116.131572	wx49fq9v:11:39.720633:116.123339	wx49fq9t:5:39.720609:116.122959	wx49fqp8:2:39.717013:116.13114	wx49fq8j:2:39.720613:116.12083	wx49fqhg:2:39.71748:116.127513	wx49fq9k:2:39.720529:116.122714	wx49fqtw:2:39.720771:116.12839	wx49fq0v:2:39.717889:116.122008	wx49fq9j:2:39.720606:116.122429	wx49fq9m:15:39.720626:116.122667	wx49fqh7:2:39.717545:116.126864	wx49fqxc:2:39.719949:116.131454	wx49fq3r:4:39.719628:116.122731	wx49fqcu:2:39.721834:116.123437	wx49fq8v:2:39.720604:116.12208	wx49fqcv:7:39.722005:116.123466	wx49fq9u:3:39.720512:116.123431,39.721514,116.122918,wx49fq9j:2:39.720606:116.122429
wx49fwew,wx49fwg5:2:39.721591:116.136186	wx49fw6v:2:39.719196:116.135563	wx49fwcb:2:39.721152:116.134226	wx49fw9n:4:39.720781:116.13339	wx49fw9y:2:39.720828:116.134227	wx49fw6e:7:39.718914:116.135339	wx49fwuu:2:39.721873:116.138392	wx49fw6s:2:39.719049:116.135494	wx49fwue:4:39.721647:116.138129	wx49fw9q:11:39.720804:116.133571	wx49fw60:3:39.718347:116.134786	wx49fwgp:2:39.722332:116.136004	wx49fw6d:2:39.718774:116.135239	wx49fw62:5:39.718409:116.134891	wx49fwgn:3:39.722181:116.136159	wx49fw9z:2:39.721:116.134283	wx49fw9w:2:39.720805:116.134087,39.720825,116.136764,wx49fwg7:1:39.721612:116.136327
wx49fxjj,wx49fxpt:3:39.7233:116.142219	wx49fxxr:3:39.726465:116.141863	wx49fxr9:10:39.724062:116.142156	wx49fxr8:3:39.723906:116.142047	wx49fxnw:4:39.723496:116.140762	wx49fxn5:12:39.723026:116.140156	wx49fxej:5:39.726092:116.135958	wx49fxgh:4:39.727289:116.135942	wx49fxen:5:39.726302:116.136003	wx49fxht:3:39.723407:116.13818	wx49fxe0:7:39.725267:116.136004	wx49fxnh:5:39.723124:116.140215	wx49fxnq:27:39.723526:116.140462	wx49fxhv:7:39.723368:116.138363	wx49fxjg:3:39.72296:116.139843	wx49fxre:3:39.724373:116.142317	wx49fxnj:15:39.723389:116.14013	wx49fxzx:4:39.727858:116.142157	wx49fxhm:13:39.723384:116.137725	wx49fxv0:5:39.726594:116.138741	wx49fxxw:3:39.726321:116.142132	wx49fxns:6:39.723164:116.140787	wx49fxvb:3:39.726588:116.139741	wx49fxnt:10:39.723343:116.140767	wx49fxhq:6:39.723469:116.13777	wx49fxjf:3:39.72284:116.139856	wx49fxep:3:39.726464:116.136027	wx49fxxz:5:39.726469:116.142442	wx49fxxs:10:39.725957:116.142122	wx49fx5s:3:39.723144:116.136762	wx49fxnk:20:39.723185:116.140502	wx49fxzd:6:39.726905:116.142302	wx49fxwz:3:39.726467:116.1412	wx49fxn7:21:39.72305:116.140475	wx49fxtp:6:39.726502:116.138765	wx49fxng:3:39.723058:116.141051	wx49fxn4:4:39.722887:116.140137	wx49fxxp:8:39.726485:116.1415	wx49fxxx:3:39.726435:116.142148	wx49fxex:8:39.726494:116.136721	wx49fxf2:3:39.726563:116.134931	wx49fxjk:3:39.723161:116.139003	wx49fxzr:4:39.727862:116.141983	wx49fxnm:25:39.723371:116.140486	wx49fxrx:4:39.725102:116.142269	wx49fxer:6:39.726457:116.136324	wx49fxxe:7:39.725774:116.142197	wx49fxnu:4:39.723169:116.141025	wx49fxne:5:39.723044:116.140932	wx49fxzt:3:39.727457:116.142161	wx49fxdx:4:39.726502:116.135372	wx49fxnr:9:39.723694:116.140481	wx49fxhy:13:39.723501:116.13838	wx49fxnn:10:39.723526:116.140213	wx49fxjv:5:39.723386:116.139896,39.723413,116.13873,wx49fxhy:13:39.723501:116.13838
wx49fy4n,wx49fytk:13:39.720465:116.150041	wx49fym3:7:39.718508:116.150055	wx49fyjr:4:39.718214:116.149974	wx49fytm:12:39.720616:116.150102	wx49fyjn:4:39.718039:116.149818	wx49fyr2:6:39.718321:116.152697	wx49fytq:4:39.720746:116.150041	wx49fyxj:13:39.720574:116.152535	wx49fy1b:14:39.717044:116.145378	wx49fyjp:21:39.718209:116.149809	wx49fyxm:7:39.720567:116.1527	wx49fytn:8:39.720754:116.14982	wx49fytj:18:39.720608:116.149807	wx49fy41:5:39.717164:116.145534	wx49fym0:19:39.718332:116.149801	wx49fym6:11:39.718698:116.150082	wx49fypp:6:39.718219:116.152512	wx49fy1c:8:39.717125:116.145356	wx49fyth:9:39.720462:116.14981	wx49fym7:11:39.718862:116.150074	wx49fym2:22:39.718363:116.150047,39.718025,116.145546,wx49fyjp:21:39.718209:116.149809
wx49gp0e,wx49gpdf:9:39.725576:116.157678	wx49gp1e:6:39.723031:116.155972	wx49gp5n:5:39.723465:116.157842	wx49gp1v:24:39.723357:116.156283	wx49gp1s:7:39.723141:116.155942	wx49gp5j:9:39.723391:116.15782	wx49gpgg:7:39.727082:116.158838	wx49gpgu:5:39.727244:116.158865	wx49gp4e:7:39.723026:116.157313	wx49gp4h:14:39.723132:116.156525	wx49gpn1:7:39.722612:116.161906	wx49gp4f:9:39.722843:116.157474	wx49gpdc:5:39.72543:116.157703	wx49gp4j:21:39.723367:116.156568	wx49gppu:6:39.723163:116.164457	wx49gp4z:7:39.723624:116.157603	wx49gp5k:5:39.723126:116.158245	wx49gp4y:15:39.723468:116.157658	wx49gp6c:5:39.723984:116.157658	wx49gpjc:9:39.72261:116.161842	wx49gpn5:5:39.722959:116.161985	wx49gp1t:5:39.723384:116.155976	wx49gpjg:6:39.722995:116.16183	wx49gpdg:5:39.725694:116.157709	wx49gp4s:5:39.723117:116.157165	wx49gpju:6:39.723084:116.161723	wx49gp1y:6:39.72347:116.156228	wx49gp4k:7:39.723101:116.156941	wx49gpjh:5:39.723118:116.160577	wx49gp1u:9:39.72315:116.156294	wx49gp4g:11:39.722981:116.157481,39.72303,116.154429,wx4d5094:1:39.731067:116.155347
wx49gp5q,wx49gpdf:9:39.725576:116.157678	wx49gp1e:6:39.723031:116.155972	wx49gp5n:5:39.723465:116.157842	wx49gp1v:24:39.723357:116.156283	wx49gp1s:7:39.723141:116.155942	wx49gp5j:9:39.723391:116.15782	wx49gpgg:7:39.727082:116.158838	wx49gpgu:5:39.727244:116.158865	wx49gp4e:7:39.723026:116.157313	wx49gp4h:14:39.723132:116.156525	wx49gpn1:7:39.722612:116.161906	wx49gp4f:9:39.722843:116.157474	wx49gpdc:5:39.72543:116.157703	wx49gp4j:21:39.723367:116.156568	wx49gppu:6:39.723163:116.164457	wx49gp4z:7:39.723624:116.157603	wx49gp5k:5:39.723126:116.158245	wx49gp4y:15:39.723468:116.157658	wx49gp6c:5:39.723984:116.157658	wx49gpjc:9:39.72261:116.161842	wx49gpn5:5:39.722959:116.161985	wx49gp1t:5:39.723384:116.155976	wx49gpjg:6:39.722995:116.16183	wx49gpdg:5:39.725694:116.157709	wx49gp4s:5:39.723117:116.157165	wx49gpju:6:39.723084:116.161723	wx49gp1y:6:39.72347:116.156228	wx49gp4k:7:39.723101:116.156941	wx49gpjh:5:39.723118:116.160577	wx49gp1u:9:39.72315:116.156294	wx49gp4g:11:39.722981:116.157481,39.723574,116.158175,wx49gp4y:15:39.723468:116.157658
wx49gq3u,wx49gqvz:3:39.722255:116.172644	wx49gq1r:2:39.718214:116.16659	wx49gqup:3:39.722319:116.170238	wx49gqsn:2:39.720669:116.170249	wx49gqgv:2:39.721934:116.170045	wx49gq39:3:39.718452:116.166931	wx49gqev:8:39.720576:116.169919	wx49gq32:4:39.718388:116.166595	wx49gq38:9:39.71834:116.166925	wx49gqun:2:39.722089:116.17016	wx49gqey:2:39.720698:116.16999	wx49gqsj:2:39.720587:116.170151	wx49gquj:4:39.721893:116.170164,39.719069,116.167198,wx49gq3e:1:39.718896:116.166905
wx49grjc,wx49grmv:5:39.724616:116.172662	wx49gr5y:11:39.723455:116.170014	wx49grdb:8:39.72519:116.168549	wx49gr7b:3:39.723854:116.170065	wx49grh1:11:39.722617:116.17017	wx49gr0q:11:39.72345:116.165095	wx49grmb:4:39.723828:116.172611	wx49grjf:3:39.722771:116.172597	wx49grh0:8:39.722458:116.170156	wx49grdc:4:39.725325:116.168681	wx49gr6z:3:39.725036:116.168545	wx49gr5c:6:39.722656:116.17005	wx49grjz:6:39.723655:116.172756	wx49grk4:5:39.724131:116.170145	wx49grk0:6:39.723857:116.170161	wx49grh5:3:39.723021:116.170224	wx49grjb:4:39.722439:116.172574	wx49grjg:3:39.722959:116.172558	wx49grhj:7:39.723362:116.170249	wx49grk1:24:39.724017:116.170148	wx49grhh:3:39.723113:116.170303	wx49grhp:6:39.723597:116.170162	wx49grmu:4:39.724577:116.172637	wx49grnn:14:39.723473:116.172927	wx49gr5v:8:39.723364:116.170027	wx49gr5b:4:39.722433:116.170053	wx49grjt:3:39.723377:116.172375	wx49grhn:29:39.723452:116.170182	wx49gr7c:3:39.723994:116.170071	wx49gr0w:8:39.72345:116.165462	wx49gr5g:9:39.722989:116.170021,39.722701,116.172596,wx49grjf:3:39.722771:116.172597
wx49gx76,wx49gx0y:4:39.723433:116.176702	wx49gx0s:3:39.723062:116.17645	wx49gx0u:5:39.723117:116.176814	wx49gx7j:4:39.724646:116.179975	wx49gx0v:4:39.723355:116.176689	wx49gx7h:9:39.724508:116.179908	wx49gx0t:4:39.723278:116.176404	wx49gx0e:3:39.722989:116.176488	wx49gx7n:3:39.724824:116.179932,39.724112,116.180068,wx49gx7h:9:39.724508:116.179908
wx49qcdp,wx49qcds:1:39.605072:116.3218	wx49qc9k:1:39.605004:116.320161	wx49qcdp:1:39.605495:116.321423	wx49qcet:1:39.605214:116.323385	wx49qcsy:1:39.605301:116.325036	wx49qcsm:1:39.605246:116.324358	wx49qcty:1:39.605309:116.326383	wx49qcdk:1:39.605083:116.321455	wx49qctw:1:39.605373:116.326166,39.605518,116.321098,wx49qcdk:1:39.605083:116.321455
wx49qkvk,wx49qkqn:5:39.62045:116.304771	wx49qkrf:3:39.619774:116.307291	wx49qkrg:5:39.619885:116.307267,39.622845,116.303711,wx49qmhr:30:39.624749:116.302337
wx49qqjv,wx49qqp7:3:39.629572:116.306486	wx49qqps:3:39.629643:116.306853	wx49qqpm:3:39.629825:116.306554,39.629831,116.304479,wx49qqjq:1:39.630004:116.303547
wx49qswr,wx49qs3y:5:39.620443:116.309949	wx49qs6p:6:39.62059:116.310225	wx49qssk:7:39.621483:116.313378	wx49qss7:6:39.621302:116.31338	wx49qs21:4:39.619605:116.30745	wx49qs05:11:39.618557:116.307456	wx49qs04:9:39.618356:116.307428	wx49qs25:10:39.619891:116.307415	wx49qs0h:7:39.61869:116.307411	wx49qs24:8:39.619729:116.30738	wx49qs3z:9:39.620558:116.309925,39.622076,116.316152,wx49qsxp:1:39.622014:116.317166
wx49qw0v,wx49qwkp:10:39.631628:116.312898	wx49qwec:19:39.63193:116.312776	wx49qws0:21:39.631773:116.312898	wx49qweb:25:39.631775:116.312751	wx49qwhj:4:39.629876:116.312955	wx49qwty:51:39.632851:116.315353	wx49qws1:13:39.631927:116.312896	wx49qws4:6:39.632104:116.312931	wx49qwtx:4:39.632901:116.315177	wx49qw5u:5:39.629699:116.312769	wx49qwtz:8:39.632915:116.315444	wx49qwtw:45:39.632849:116.315144	wx49qwjr:4:39.630181:116.314822	wx49qwhh:7:39.629725:116.312953	wx49qw5v:4:39.629955:116.312636,39.629874,116.308584,wx49wv30:11:39.668907:116.31985
